City,Lat,Long,Google Maps Link,Name,Category,List,Closed
Bangkok,13.747112599999998,100.53439019999999,https://www.google.com/maps/place/Evie's+Cookies+Siam+Paragon+(G+Floor)/data=!4m2!3m1!1s0x30e29f0bd821f80f:0x71e951963066d210,Evie's Cookies Siam Paragon (G Floor),restaurant,favorite,
Bangkok,13.724630900000001,100.5824847,https://www.google.com/maps/place/Kim+Jeong+Grill/data=!4m2!3m1!1s0x30e29f1b6a3d65eb:0x994d44c3733482e2,Kim Jeong Grill,restaurant,favorite,
Bangkok,13.7202176,100.5838945,https://www.google.com/maps/place/Phed+Mark/data=!4m2!3m1!1s0x30e29f4fd8465ed7:0xa0cb0b9d6b462219,Phed Mark,restaurant,favorite,
Bangkok,13.7379547,100.5669017,"https://www.google.com/maps/place/Public+House+Bangkok,+a+Member+of+Design+Hotels/data=!4m2!3m1!1s0x30e29f799260efdd:0xecda59d2545c1a5d","Public House Bangkok, a Member of Design Hotels",restaurant,favorite,
Bangkok,13.798701600000001,100.5477733,https://www.google.com/maps/place/Bang+Sue+Junction+Shopping+Center/data=!4m2!3m1!1s0x30e29c14e4b9b83b:0x5e06354c8e355aee,Bang Sue Junction Shopping Center,shop,favorite,
Bangkok,13.7452014,100.5321798,https://www.google.com/maps/place/Daddy+and+the+Muscle+Academy/data=!4m2!3m1!1s0x30e29ed2ed77e78f:0x82d2fb0a30ce1b54,Daddy and the Muscle Academy,shop,favorite,
Bangkok,13.744754200000001,100.529956,https://www.google.com/maps/place/MBK+CENTER/data=!4m2!3m1!1s0x30e29f93237736ed:0x405eb31f977656de,MBK CENTER,shop,favorite,
Bangkok,13.7528035,100.54059769999999,https://www.google.com/maps/place/Pratunam+Market/data=!4m2!3m1!1s0x30e29fe8aa855c75:0xf3f07635511f7f1a,Pratunam Market,shop,favorite,
Bangkok,13.733357300000002,100.58253909999999,https://www.google.com/maps/place/%23FindTheLockerRoom/data=!4m2!3m1!1s0x30e29fad510c3839:0x4e93ede84d6e6369,#FindTheLockerRoom,bar,want to go,
Bangkok,13.737661099999999,100.56673269999999,https://www.google.com/maps/place/Alonetogether+Bar+Bangkok/data=!4m2!3m1!1s0x30e29fb884e0944f:0x433da587a874aac1,Alonetogether Bar Bangkok,bar,want to go,
Bangkok,13.739843599999999,100.5142184,https://www.google.com/maps/place/Asia+Today+Bar/data=!4m2!3m1!1s0x30e299237dfef3ed:0x970af6b8597b0e00,Asia Today Bar,bar,want to go,
Bangkok,13.714815800000004,100.59451969999999,https://www.google.com/maps/place/Goja/data=!4m2!3m1!1s0x30e29fb929646a1f:0xdfb0b272d63e7b2e,Goja,bar,want to go,
Bangkok,13.7884359,100.54829090000001,https://www.google.com/maps/place/Honest+Mistake+Bar/data=!4m2!3m1!1s0x30e29d8a833f1bbd:0x366401424acd3d51,Honest Mistake Bar,bar,want to go,
Bangkok,13.758850299999999,100.5036731,https://www.google.com/maps/place/Ku+Bar/data=!4m2!3m1!1s0x30e2996b2c24b1d5:0x7e4a17dd335022cb,Ku Bar,bar,want to go,
Bangkok,13.729821500000002,100.58104399999999,https://www.google.com/maps/place/Rabbit+Hole/data=!4m2!3m1!1s0x30e29fac88ea8ebf:0xfeae82a8794f9ecb,Rabbit Hole,bar,want to go,
Bangkok,13.712744899999997,100.510207,https://www.google.com/maps/place/Stella/data=!4m2!3m1!1s0x30e29927f823b5cf:0x5efc567ac4e10689,Stella,bar,want to go,
Bangkok,13.726856999999999,100.567523,"https://www.google.com/maps/place/Sugar+Ray,+You've+Just+Been+Poisoned/data=!4m2!3m1!1s0x30e29e4f6573b7c9:0x949bc359fefed9e4","Sugar Ray, You've Just Been Poisoned",bar,want to go,
Bangkok,13.7241436,100.5139267,https://www.google.com/maps/place/The+Bamboo+Bar/data=!4m2!3m1!1s0x30e298c4c9004417:0xc0afb508bf787bbf,The Bamboo Bar,bar,want to go,
Bangkok,13.783638900000001,100.5441207,https://www.google.com/maps/place/The+Key+Room+No.+72/data=!4m2!3m1!1s0x30e29d24fcc9a429:0xedba8a1bc39138cc,The Key Room No. 72,bar,want to go,
Bangkok,13.7270527,100.5334589,https://www.google.com/maps/place/Vesper/data=!4m2!3m1!1s0x30e29f2c415e8937:0x278e9188402d6d1c,Vesper,bar,want to go,
Bangkok,13.711770200000004,100.51011790000001,https://www.google.com/maps/place/BKK+Social+Club/data=!4m2!3m1!1s0x30e2998aef61092f:0x4eb46aae18ea907d,BKK Social Club,club,want to go,
Bangkok,13.722170499999999,100.5663225,https://www.google.com/maps/place/GOT+Bangkok/data=!4m2!3m1!1s0x30e29f0076c25ce9:0xfbf50add27c0cb91,GOT Bangkok,club,want to go,
Bangkok,13.728252,100.57350129999999,https://www.google.com/maps/place/Sing+Sing+Theater/data=!4m2!3m1!1s0x30e29f00bed72843:0x577af81562a2add3,Sing Sing Theater,club,want to go,
Bangkok,13.726335099999998,100.5764647,https://www.google.com/maps/place/Studio+Lam/data=!4m2!3m1!1s0x30e29fa98e489f93:0x47d2065c583a0042,Studio Lam,club,want to go,
Bangkok,13.753440000000001,100.5004711,https://www.google.com/maps/place/Grandpa's+Recipe+Grilled+Pork/data=!4m2!3m1!1s0x30e299b0f0633e53:0xabf06b35a441abb8,Grandpa's Recipe Grilled Pork,restaurant,want to go,
Bangkok,13.7467096,100.5111996,https://www.google.com/maps/place/Ann+Guay+Tiew+Kua+Gai/data=!4m2!3m1!1s0x30e299234a6e4e3f:0x9f1a205557f19d77,Ann Guay Tiew Kua Gai,restaurant,want to go,
Bangkok,13.723593199999998,100.5141862,https://www.google.com/maps/place/Authors'+Lounge/data=!4m2!3m1!1s0x30e298c4c9004417:0x17e4be816bea1b77,Authors' Lounge,restaurant,want to go,
Bangkok,13.7262913,100.5779429,https://www.google.com/maps/place/Bo.lan/data=!4m2!3m1!1s0x30e29f0680704ac1:0xee27891d43032d22,Bo.lan,restaurant,want to go,
Bangkok,13.7681512,100.5359061,https://www.google.com/maps/place/Boat+Noodles+-+Toy+Kuay+Teow+Ruea/data=!4m2!3m1!1s0x30e29eb1faf77957:0x6e215ef2cc349ad,Boat Noodles - Toy Kuay Teow Ruea,restaurant,want to go,
Bangkok,13.7132563,100.62314839999999,https://www.google.com/maps/place/Haawm/data=!4m2!3m1!1s0x311d619107e9725d:0x334ffe565884854,Haawm,restaurant,want to go,
Bangkok,13.707786299999999,100.5194527,https://www.google.com/maps/place/Hia+Wan+Khao+Tom+Pla/data=!4m2!3m1!1s0x30e298b7413ad89b:0x73a444050dcb6ce0,Hia Wan Khao Tom Pla,restaurant,want to go,
Bangkok,13.777303499999999,100.4846779,https://www.google.com/maps/place/Indy+Market+Pinklao/data=!4m2!3m1!1s0x30e29981fd6ab7ef:0x722f41c85c13c074,Indy Market Pinklao,restaurant,want to go,
Bangkok,13.733477799999998,100.5144813,https://www.google.com/maps/place/Je+Jui+Salapao+on+Wheels+(Srisomchit)/data=!4m2!3m1!1s0x30e299da3308422f:0x3e78ba10113138c,Je Jui Salapao on Wheels (Srisomchit),restaurant,want to go,
Bangkok,13.743477099999998,100.5099772,https://www.google.com/maps/place/Jok+One+Table/data=!4m2!3m1!1s0x30e299c01d5aab07:0xd2e57245db9851c1,Jok One Table,restaurant,want to go,
Bangkok,13.743752399999996,100.50901929999999,https://www.google.com/maps/place/Khao+Gaeng+Jek+Pui+(Je+Chie)/data=!4m2!3m1!1s0x30e29922450dd985:0x851947ae4360e5a3,Khao Gaeng Jek Pui (Je Chie),restaurant,want to go,
Bangkok,13.725031200000002,100.5293521,https://www.google.com/maps/place/Le+Du/data=!4m2!3m1!1s0x30e298d2cb8cbf2f:0x8fbe3df97d355cce,Le Du,restaurant,want to go,
Bangkok,13.7349086,100.51408339999999,https://www.google.com/maps/place/Motherbkk/data=!4m2!3m1!1s0x30e29993764bc56b:0xd73ff50ddd7bddb6,Motherbkk,restaurant,want to go,
Bangkok,13.7413099,100.58869899999999,https://www.google.com/maps/place/Nhong+Rim+Klong/data=!4m2!3m1!1s0x30e29f72cd85f66b:0x1b91d2763b6a91bd,Nhong Rim Klong,restaurant,want to go,
Bangkok,13.720392799999999,100.5159766,https://www.google.com/maps/place/Prachak+(Roasted+Duck)/data=!4m2!3m1!1s0x30e298c5ae7f1d55:0xb3b1bf2284911ad0,Prachak (Roasted Duck),restaurant,want to go,
Bangkok,13.753551799999999,100.5397266,https://www.google.com/maps/place/Pratunam+Night+Market/data=!4m2!3m1!1s0x30e29f8919ded423:0x77a8459aaa6e0e96,Pratunam Night Market,restaurant,want to go,
Bangkok,13.7525826,100.5048022,https://www.google.com/maps/place/Raan+Jay+Fai/data=!4m2!3m1!1s0x30e29916f7bc1a6b:0xd7abaa5b13a1d242,Raan Jay Fai,restaurant,want to go,
Bangkok,13.7252513,100.5580112,https://www.google.com/maps/place/Red+Lobster/data=!4m2!3m1!1s0x30e29f28b326f7ab:0xa8ebf67d1c2e2b9e,Red Lobster,restaurant,want to go,
Bangkok,13.7893047,100.54955679999999,https://www.google.com/maps/place/Sri+Lueng+Pochana+Chicken+Rice/data=!4m2!3m1!1s0x30e29c17735a66a7:0xa1c9dd19a1ad2df6,Sri Lueng Pochana Chicken Rice,restaurant,want to go,
Bangkok,13.7140642,100.5485328,https://www.google.com/maps/place/That+Fat+Kid+Buddy/data=!4m2!3m1!1s0x30e29f3ee317e9c1:0xeef6bbbdf3887404,That Fat Kid Buddy,restaurant,want to go,
Bangkok,13.7414578,100.54765309999999,https://www.google.com/maps/place/The+Silk+Road/data=!4m2!3m1!1s0x30e29edc6a42d935:0x8b3add30bd73252f,The Silk Road,restaurant,want to go,
Bangkok,13.746150000000002,100.5351833,https://www.google.com/maps/place/Thipsamai/data=!4m2!3m1!1s0x30e2999a1ad65423:0x39e754b03a713de9,Thipsamai,restaurant,want to go,
Bangkok,13.7150277,100.5477085,https://www.google.com/maps/place/Uppa.bkk/data=!4m2!3m1!1s0x30e29f41be271637:0x91dd53af9e2c053d,Uppa.bkk,restaurant,want to go,
Barangaroo NSW,-33.86453199999999,151.20132289999998,https://www.google.com/maps/place/Anason/data=!4m2!3m1!1s0x6b12ae47a039d033:0x1aba5f8e46d58096,Anason,restaurant,want to go,
Barbican,51.5202077,-0.09378639999999999,https://www.google.com/maps/place/Barbican+Centre/data=!4m2!3m1!1s0x48761b56fb64b275:0xc756e26675d21f40,Barbican Centre,bar,want to go,
Barcelona,41.3859588,2.180011,https://www.google.com/maps/place/Fast+Eddie%E2%80%99s/data=!4m2!3m1!1s0x12a4a3571f83d30b:0x3f6f77a0ca328ad4,Fast Eddie’s,restaurant,favorite,
Barcelona,41.404399999999995,2.2102071,https://www.google.com/maps/place/Palo+Alto/data=!4m2!3m1!1s0x12a4a343848161c5:0x72be15ed5434f75e,Palo Alto,experience,favorite,
Barcelona,41.3889187,2.1568044,https://www.google.com/maps/place/Sips/data=!4m2!3m1!1s0x12a4a30856ade155:0x6d915e91568d151a,Sips,bar,favorite,
Barcelona,41.384606399999996,2.1817620000000004,https://www.google.com/maps/place/Tapeo/data=!4m2!3m1!1s0x12a4a2fe8a360ed3:0x2c6c37386042754d,Tapeo,bar,favorite,
Barcelona,41.4037672,2.1902532,"https://www.google.com/maps/place/The+Hoxton,+Poblenou/data=!4m2!3m1!1s0x12a4a34216852bf9:0xcdc9a17df217708f","The Hoxton, Poblenou",hotel,favorite,
Barcelona,41.393611099999994,2.1619444,https://www.google.com/maps/place/Lasarte/data=!4m2!3m1!1s0x12a4a293ab1ba0d3:0xdfb61277c3e20600,Lasarte,art,want to go,
Barcelona,41.385602999999996,2.1800143999999992,https://www.google.com/maps/place/Bar+del+Pla/data=!4m2!3m1!1s0x12a4a2fea7f11297:0xfb502fb6497f2c34,Bar del Pla,bar,want to go,
Barcelona,41.4028521,2.1571978,https://www.google.com/maps/place/Bocanariz+Wine+Bar/data=!4m2!3m1!1s0x12a4a3a06ac6bda9:0x7d32ea3cde0f15bf,Bocanariz Wine Bar,bar,want to go,
Barcelona,41.2545582,1.9046508,https://www.google.com/maps/place/Little+Beach+House+Barcelona/data=!4m2!3m1!1s0x12a37f0140aae833:0xa2bcc3611ab019ff,Little Beach House Barcelona,bar,want to go,
Barcelona,41.3858408,2.1824969999999997,https://www.google.com/maps/place/Bormuth/data=!4m2!3m1!1s0x12a4a2fdd978e83b:0x67f0d1bfde3510b4,Bormuth,bar,want to go,
Barcelona,41.381813699999995,2.1833746,https://www.google.com/maps/place/Can+Paixano/data=!4m2!3m1!1s0x12a4a2ffe9fe5b23:0xc8516ba7d49ce64d,Can Paixano,bar,want to go,
Barcelona,41.39160475,2.1647422999999995,https://www.google.com/maps/place/Casa+Batll%C3%B3/data=!4m2!3m1!1s0x12a4a2ed494b4161:0x40d2782f9e2e4e0f,Casa Batlló,experience,want to go,
Barcelona,41.4034978,2.1506455,https://www.google.com/maps/place/Casa+Vicens+Gaud%C3%AD/data=!4m2!3m1!1s0x12a4a2a2323480a1:0xcef2071fd9460247,Casa Vicens Gaudí,art,want to go,
Barcelona,41.37915280000001,2.1731249999999993,https://www.google.com/maps/place/Ca%C3%B1ete/data=!4m2!3m1!1s0x12a4a258412bcb19:0x1c77b2f8f4cdfb63,Cañete,restaurant,want to go,
Barcelona,41.376170099999996,2.1541304000000006,https://www.google.com/maps/place/COME/data=!4m2!3m1!1s0x12a4a27ca7f60b57:0xb36dafb579f24ddf,COME,restaurant,want to go,
Barcelona,41.3880524,2.1807051000000004,https://www.google.com/maps/place/Costa+Pacifico/data=!4m2!3m1!1s0x12a4a2fc5fdea147:0x7d0be869a71798cc,Costa Pacifico,restaurant,want to go,
Barcelona,41.3842035,2.1806664,https://www.google.com/maps/place/Dr+Stravinsky/data=!4m2!3m1!1s0x12a4a2fec1a942af:0x614212c2714a2ecb,Dr Stravinsky,bar,want to go,
Barcelona,41.38168410000001,2.1830404999999997,https://www.google.com/maps/place/El+Japon%C3%A9s+Escondido/data=!4m2!3m1!1s0x12a4a3a0dfb82051:0xf1a3e535a51d391c,El Japonés Escondido,restaurant,want to go,
Barcelona,41.381211900000004,2.1668591,https://www.google.com/maps/place/FAT+SCHMUCK/data=!4m2!3m1!1s0x12a4a3aeb71cb269:0xf360c861d2f71f96,FAT SCHMUCK,restaurant,want to go,
Barcelona,41.39005039999999,2.1798497,https://www.google.com/maps/place/Fismuler/data=!4m2!3m1!1s0x12a4a2fcaf7a75a1:0x7bdce3f97d42a977,Fismuler,restaurant,want to go,
Barcelona,41.3851935,2.1655341999999997,https://www.google.com/maps/place/Flax%26Kale/data=!4m2!3m1!1s0x12a4a2f4bc5979e1:0x6ffd916f3367018b,Flax&Kale,restaurant,want to go,
Barcelona,41.3915608,2.1650348999999998,https://www.google.com/maps/place/Illa+de+la+Disc%C3%B2rdia/data=!4m2!3m1!1s0x12a4a2ed357e51c9:0x4e55d95f4f3f6e35,Illa de la Discòrdia,experience,want to go,
Barcelona,41.3952155,2.1619024,https://www.google.com/maps/place/La+Pedrera-Casa+Mil%C3%A0/data=!4m2!3m1!1s0x12a4a293998ae1d5:0xc49fa3624f371e6a,La Pedrera-Casa Milà,other,want to go,
Barcelona,41.4022966,2.1562364000000005,https://www.google.com/maps/place/Lluritu+2/data=!4m2!3m1!1s0x12a4a367a5ce4025:0x1bd5136865a3f9fe,Lluritu 2,restaurant,want to go,
Barcelona,41.3817399,2.1715853,https://www.google.com/maps/place/Mercado+de+La+Boqueria/data=!4m2!3m1!1s0x12a4a2f7b51e5a01:0x860ac654dc73add5,Mercado de La Boqueria,flea market,want to go,
Barcelona,41.382135999999996,2.1838789999999997,https://www.google.com/maps/place/Oaxaca+Cuina+Mexicana/data=!4m2!3m1!1s0x12a4a2ffd9389519:0x95f7973caccc9ab0,Oaxaca Cuina Mexicana,restaurant,want to go,
Barcelona,41.3852706,2.1809472,https://www.google.com/maps/place/Picasso+Museum/data=!4m2!3m1!1s0x12a4a2fe99bce26b:0x27011e710700cc63,Picasso Museum,art,want to go,
Barcelona,41.399505399999995,2.2026298000000004,https://www.google.com/maps/place/Pobail+Nua/data=!4m2!3m1!1s0x12a4a38421619acf:0x24238829c924b2f0,Pobail Nua,bar,want to go,
Barcelona,41.3739431,2.165584,https://www.google.com/maps/place/Quimet+%26+Quimet/data=!4m2!3m1!1s0x12a4a25d90a62a6d:0xed40b3f6e292ab38,Quimet & Quimet,bar,want to go,
Barcelona,41.3802567,2.1799008,https://www.google.com/maps/place/Sensi+Tapes/data=!4m2!3m1!1s0x12a4a255f9dd38f9:0x46cc4d6eaab303f4,Sensi Tapes,restaurant,want to go,
Barcelona,41.37587740000001,2.1385410999999994,https://www.google.com/maps/place/Vermut+i+a+la+G%C3%A0bia/data=!4m2!3m1!1s0x12a49884237d6ed9:0x579fa5f88f0d3383,Vermut i a la Gàbia,bar,want to go,
Barcelona,41.3860812,2.1818518,https://www.google.com/maps/place/VICIO/data=!4m2!3m1!1s0x12a4a3426ccb7667:0xf69a97feb43919c7,VICIO,restaurant,want to go,
Barcelona,41.410634699999996,2.1363586999999997,https://www.google.com/maps/place/%C3%80bac/data=!4m2!3m1!1s0x12a4980f8d569c8d:0x5967653f38c116ff,Àbac,restaurant,want to go,
Barcelona,41.3941101,2.160968,https://www.google.com/maps/place/Restaurant+Gala/data=!4m2!3m1!1s0x12a4a3a3d47d1f5b:0x95ec38652d92bf7b,Restaurant Gala,restaurant,want to go,
Barcelona,41.3909942,2.1562505,https://www.google.com/maps/place/Soma+restaurant/data=!4m2!3m1!1s0x12a4a321a18d2da7:0x821240fd7bbc4ea1,Soma restaurant,restaurant,want to go,
Barstow,34.898965,-117.0230971,https://www.google.com/maps/place/Roy's+Cafe/data=!4m2!3m1!1s0x80c47b7d7bd1f705:0x3a7bfa09a6298673,Roy's Cafe,cafe,favorite,
Basel,47.5836884,7.587021499999998,https://www.google.com/maps/place/Nordstern/data=!4m2!3m1!1s0x4791b90b1d96125f:0x23d1c1f6b29b2145,Nordstern,club,want to go,
Basel,47.55279840000001,7.590866799999999,https://www.google.com/maps/place/Offene+Kirche+Elisabethen/data=!4m2!3m1!1s0x4791b9b2af88f2f3:0xf1958695d6ece868,Offene Kirche Elisabethen,other,want to go,
Basel,47.54991289999999,7.590130700000001,https://www.google.com/maps/place/Zum+Kuss/data=!4m2!3m1!1s0x4791b84d7998764b:0xd652cea949b2f9b8,Zum Kuss,restaurant,want to go,
Batesburg-Leesville,33.9147695,-81.5153247,https://www.google.com/maps/place/Shealy's+Bar-B-Que/data=!4m2!3m1!1s0x88f88a780b906889:0x68b4d8efd07c184f,Shealy's Bar-B-Que,bar,want to go,
Bayrischzell,47.7036916,12.012232800000001,https://www.google.com/maps/place/Wendelstein+Observatory/data=!4m2!3m1!1s0x477623e8b64251df:0x7f43dc4b114a91,Wendelstein Observatory,other,want to go,
Amsterdam,52.3732492,4.900118,https://www.google.com/maps/place/A-Fusion+Food+%26+Drinks/data=!4m2!3m1!1s0x47c609b9166fe34d:0xeb29b47a00b3b5f6,A-Fusion Food & Drinks,restaurant,want to go,
Noordwijk,52.237245699999995,4.422416,https://www.google.com/maps/place/Branding+Beach+Club/data=!4m2!3m1!1s0x47c5bf8012301959:0xc358c8d2c62a7255,Branding Beach Club,club,want to go,
Amsterdam,52.3672879,4.8670988999999985,https://www.google.com/maps/place/CityHub/data=!4m2!3m1!1s0x47c609e14c6a9bdb:0x702a93af61a20938,CityHub,hotel,favorite,
Amsterdam,52.3861271,4.877835,https://www.google.com/maps/place/Westerpark/data=!4m2!3m1!1s0x47c609d3628c0793:0x56455552ee73d8d7,Westerpark,park,favorite,
Amsterdam,52.384578,4.875246,https://www.google.com/maps/place/Caf%C3%A9+Restaurant+Piet+de+Gruyter/data=!4m2!3m1!1s0x47c609d437590e0d:0x78ee1d83ea042ffe,Café Restaurant Piet de Gruyter,restaurant,want to go,
Beelitz,52.262973099999996,12.9196664,https://www.google.com/maps/place/Beelitz+Heilst%C3%A4tten+%E2%80%9EDas+Alpenhaus%E2%80%9C/data=!4m2!3m1!1s0x47a88bf633a1d979:0x213b3cd2ffbf2736,Beelitz Heilstätten „Das Alpenhaus“,park,favorite,
Belmont,35.1681232,-81.0576663,https://www.google.com/maps/place/Daniel+Stowe+Botanical+Garden/data=!4m2!3m1!1s0x885696be7e5be187:0xc8d6769108161b53,Daniel Stowe Botanical Garden,park,want to go,
Berchem-Sainte-Agathe,50.866865399999995,4.3045249,https://www.google.com/maps/place/Bel+Albatros/data=!4m2!3m1!1s0x47c3c3cd442c4a31:0xa73433f7768e68d6,Bel Albatros,other,favorite,
Berkeley,37.8717488,-122.2732515,https://www.google.com/maps/place/Trader+Joe's/data=!4m2!3m1!1s0x80857e991d3a9589:0x4617083c0e2cd39d,Trader Joe's,shop,favorite,
Berlin,52.501375,13.4168498,https://www.google.com/maps/place/Artdoor+Gr%C3%BCngestaltung/data=!4m2!3m1!1s0x47a84e33abf6c765:0x18560a5c9602f7b3,Artdoor Grüngestaltung,art,favorite,true
Berlin,52.50636279999999,13.3537962,https://www.google.com/maps/place/Bauhaus+Archive/data=!4m2!3m1!1s0x47a851ad72058cf5:0x1d362cfd8273cd91,Bauhaus Archive,art,favorite,
Berlin,52.466932799999995,13.274889400000001,https://www.google.com/maps/place/Br%C3%BCcke+Museum/data=!4m2!3m1!1s0x47a85a08dbc52639:0xadcb8c981fc4f9bb,Brücke Museum,art,favorite,
Berlin,52.5397308,13.422288600000002,https://www.google.com/maps/place/Bubble+Bauch+-Tea+Art+Caf%C3%A9/data=!4m2!3m1!1s0x47a84f09265f0ffd:0x578ba9571278377d,Bubble Bauch -Tea Art Café,art,favorite,true
Berlin,52.519921,13.344759900000001,https://www.google.com/maps/place/Buchstabenmuseum/data=!4m2!3m1!1s0x47a84e3cb52e6d59:0x8a534d5e671daf8c,Buchstabenmuseum,art,favorite,
Berlin,52.4803059,13.436712,https://www.google.com/maps/place/Cank/data=!4m2!3m1!1s0x47a84f0075e2c1a3:0x5b87be01a9a7fca5,Cank,art,favorite,
Berlin,52.5257563,13.388820899999999,https://www.google.com/maps/place/Fotografiska+Berlin/data=!4m2!3m1!1s0x47a851a64d40b6d3:0x8cd9931eb174f487,Fotografiska Berlin,art,favorite,
Berlin,52.4420654,13.238529400000001,https://www.google.com/maps/place/Haus+am+Waldsee/data=!4m2!3m1!1s0x47a859863cf6e62d:0xc7160bd6b3692561,Haus am Waldsee,art,favorite,
Berlin,52.5185185,13.364464900000002,https://www.google.com/maps/place/House+of+World+Cultures/data=!4m2!3m1!1s0x47a851bbaf71ef5b:0x473c447a17a9fa69,House of World Cultures,art,favorite,
Berlin,52.479447,13.430764199999997,https://www.google.com/maps/place/KINDL+-+Zentrum+f%C3%BCr+zeitgen%C3%B6ssische+Kunst/data=!4m2!3m1!1s0x47a84fbcc126c7f7:0xd54fd507a54f599f,KINDL - Zentrum für zeitgenössische Kunst,art,favorite,
Berlin,52.526209699999995,13.498176599999997,https://www.google.com/maps/place/KUNSTFABRIK+HB55/data=!4m2!3m1!1s0x47a84e9928ade329:0xa58102d121494b93,KUNSTFABRIK HB55,art,favorite,
Berlin,52.5069946,13.367604,https://www.google.com/maps/place/New+National+Gallery/data=!4m2!3m1!1s0x47a851b5760b923f:0xc1eab9af9466dfdc,New National Gallery,art,favorite,
Berlin,52.53174549999999,13.396535100000001,https://www.google.com/maps/place/Print+3000+risograph+-+Branczyk+%26+Haberstumpf+GbR/data=!4m2!3m1!1s0x47a851eff5538789:0xdab5e380b924bf3b,Print 3000 risograph - Branczyk & Haberstumpf GbR,art,favorite,
Berlin,52.550925199999995,13.4394319,https://www.google.com/maps/place/SEXAUER+Gallery/data=!4m2!3m1!1s0x47a84defeedc193d:0x5bd1c3b15bd2903b,SEXAUER Gallery,art,favorite,
Berlin,52.525942,13.401567399999998,https://www.google.com/maps/place/Sophiensaele/data=!4m2!3m1!1s0x47a851e6caffcbaf:0xca41034c066dfa90,Sophiensaele,art,favorite,
Berlin,52.52413,13.397139999999998,https://www.google.com/maps/place/Spr%C3%BCth+Magers+Gallery/data=!4m2!3m1!1s0x47a851e708db9b15:0x9898703c76674cb7,Sprüth Magers Gallery,art,favorite,
Berlin,52.543932000000005,13.4162698,https://www.google.com/maps/place/Supalife+Kiosk/data=!4m2!3m1!1s0x47a85200689ded23:0x53f0399f622f657,Supalife Kiosk,art,favorite,
Berlin,52.4756238,13.430374599999997,https://www.google.com/maps/place/Sweethearts+Berlin/data=!4m2!3m1!1s0x47a84fbd52021f11:0x9b6ac2667fc557a8,Sweethearts Berlin,art,favorite,true
Berlin,52.5321182,13.410001800000002,https://www.google.com/maps/place/Tchoban+Foundation+-+Museum+of+architectural+drawing/data=!4m2!3m1!1s0x47a851fd39c3168d:0xfdf0be3db5808c36,Tchoban Foundation - Museum of architectural drawing,art,favorite,
